reg_eco;PlacetteID;rcp;Mois;Latitude;Altitude;Tmin;Tmax;Radiation;PTot;Vent2;Annee
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2065
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2065
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2065
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2065
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2065
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2065
5c;P700200801;RCP85;4;48.134455;481;-0.433333333;10.83333333;18.10777778;77.63333333;2.537037037;2066
5c;P700200801;RCP85;5;48.134455;481;5.966666667;19.13333333;20.97311828;97.2;2.148148148;2066
5c;P700200801;RCP85;6;48.134455;481;11.73333333;25.2;20.69888889;68.93333333;1.962962963;2066
5c;P700200801;RCP85;7;48.134455;481;15.6;28.03333333;18.50860215;103.4666667;1.842592593;2066
5c;P700200801;RCP85;8;48.134455;481;14.16666667;26.86666667;16.67956989;96;1.777777778;2066
5c;P700200801;RCP85;9;48.134455;481;9.566666667;21.33333333;11.95555556;81.96666667;1.925925926;2066
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2066
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2066
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2066
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2066
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2066
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2066
5c;P700200801;RCP85;4;48.134455;481;-0.433333333;10.83333333;18.10777778;77.63333333;2.537037037;2067
5c;P700200801;RCP85;5;48.134455;481;5.966666667;19.13333333;20.97311828;97.2;2.148148148;2067
5c;P700200801;RCP85;6;48.134455;481;11.73333333;25.2;20.69888889;68.93333333;1.962962963;2067
5c;P700200801;RCP85;7;48.134455;481;15.6;28.03333333;18.50860215;103.4666667;1.842592593;2067
5c;P700200801;RCP85;8;48.134455;481;14.16666667;26.86666667;16.67956989;96;1.777777778;2067
5c;P700200801;RCP85;9;48.134455;481;9.566666667;21.33333333;11.95555556;81.96666667;1.925925926;2067
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2067
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2067
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2067
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2067
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2067
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2067
5c;P700200801;RCP85;4;48.134455;481;-0.433333333;10.83333333;18.10777778;77.63333333;2.537037037;2068
5c;P700200801;RCP85;5;48.134455;481;5.966666667;19.13333333;20.97311828;97.2;2.148148148;2068
5c;P700200801;RCP85;6;48.134455;481;11.73333333;25.2;20.69888889;68.93333333;1.962962963;2068
5c;P700200801;RCP85;7;48.134455;481;15.6;28.03333333;18.50860215;103.4666667;1.842592593;2068
5c;P700200801;RCP85;8;48.134455;481;14.16666667;26.86666667;16.67956989;96;1.777777778;2068
5c;P700200801;RCP85;9;48.134455;481;9.566666667;21.33333333;11.95555556;81.96666667;1.925925926;2068
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2068
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2068
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2068
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2068
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2068
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2068
5c;P700200801;RCP85;4;48.134455;481;-0.433333333;10.83333333;18.10777778;77.63333333;2.537037037;2069
5c;P700200801;RCP85;5;48.134455;481;5.966666667;19.13333333;20.97311828;97.2;2.148148148;2069
5c;P700200801;RCP85;6;48.134455;481;11.73333333;25.2;20.69888889;68.93333333;1.962962963;2069
5c;P700200801;RCP85;7;48.134455;481;15.6;28.03333333;18.50860215;103.4666667;1.842592593;2069
5c;P700200801;RCP85;8;48.134455;481;14.16666667;26.86666667;16.67956989;96;1.777777778;2069
5c;P700200801;RCP85;9;48.134455;481;9.566666667;21.33333333;11.95555556;81.96666667;1.925925926;2069
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2069
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2069
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2069
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2069
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2069
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2069
5c;P700200801;RCP85;4;48.134455;481;-0.433333333;10.83333333;18.10777778;77.63333333;2.537037037;2070
5c;P700200801;RCP85;5;48.134455;481;5.966666667;19.13333333;20.97311828;97.2;2.148148148;2070
5c;P700200801;RCP85;6;48.134455;481;11.73333333;25.2;20.69888889;68.93333333;1.962962963;2070
5c;P700200801;RCP85;7;48.134455;481;15.6;28.03333333;18.50860215;103.4666667;1.842592593;2070
5c;P700200801;RCP85;8;48.134455;481;14.16666667;26.86666667;16.67956989;96;1.777777778;2070
5c;P700200801;RCP85;9;48.134455;481;9.566666667;21.33333333;11.95555556;81.96666667;1.925925926;2070
5c;P700200801;RCP85;10;48.134455;481;3.966666667;13.53333333;7.15483871;70.33333333;2.138888889;2070
5c;P700200801;RCP85;1;48.134455;481;-15.13333333;-4.566666667;6.177419355;60.06666667;2.046296296;2070
5c;P700200801;RCP85;3;48.134455;481;-9.833333333;2.433333333;14.8139785;48.36666667;2.314814815;2070
5c;P700200801;RCP85;2;48.134455;481;-14.13333333;-2.5;9.328888889;46.6;2.148148148;2070
5c;P700200801;RCP85;12;48.134455;481;-12.2;-2.833333333;4.846236559;73.76666667;2.074074074;2070
5c;P700200801;RCP85;11;48.134455;481;-3.366666667;4.6;4.606666667;81.63333333;2.268518519;2070
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2071
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2071
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2071
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2071
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2071
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2071
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2071
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2071
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2071
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2071
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2071
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2071
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2072
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2072
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2072
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2072
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2072
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2072
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2072
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2072
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2072
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2072
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2072
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2072
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2073
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2073
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2073
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2073
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2073
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2073
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2073
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2073
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2073
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2073
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2073
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2073
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2074
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2074
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2074
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2074
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2074
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2074
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2074
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2074
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2074
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2074
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2074
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2074
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2075
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2075
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2075
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2075
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2075
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2075
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2075
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2075
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2075
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2075
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2075
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2075
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2076
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2076
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2076
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2076
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2076
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2076
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2076
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2076
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2076
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2076
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2076
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2076
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2077
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2077
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2077
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2077
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2077
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2077
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2077
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2077
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2077
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2077
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2077
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2077
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2078
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2078
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2078
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2078
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2078
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2078
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2078
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2078
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2078
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2078
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2078
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2078
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2079
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2079
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2079
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2079
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2079
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2079
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2079
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2079
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2079
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2079
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2079
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2079
5c;P700200801;RCP85;3;48.134455;481;-9.033333333;2.9;14.55698925;54.8;2.342592593;2080
5c;P700200801;RCP85;4;48.134455;481;0.233333333;11.13333333;18.09;81.2;2.509259259;2080
5c;P700200801;RCP85;5;48.134455;481;6.7;20.03333333;20.97311828;101.5666667;2.148148148;2080
5c;P700200801;RCP85;6;48.134455;481;12.63333333;26.03333333;20.59666667;72.43333333;1.907407407;2080
5c;P700200801;RCP85;7;48.134455;481;16.63333333;29.23333333;18.72365591;106.5666667;1.842592593;2080
5c;P700200801;RCP85;8;48.134455;481;15.3;27.93333333;16.4483871;96.2;1.768518519;2080
5c;P700200801;RCP85;9;48.134455;481;10.43333333;22.36666667;12.11111111;78.86666667;1.888888889;2080
5c;P700200801;RCP85;10;48.134455;481;5.3;14.86666667;7.082795699;74.33333333;2.101851852;2080
5c;P700200801;RCP85;11;48.134455;481;-2.8;4.9;4.462222222;79.5;2.231481482;2080
5c;P700200801;RCP85;1;48.134455;481;-14.2;-4.066666667;6.09139785;61;2.055555556;2080
5c;P700200801;RCP85;2;48.134455;481;-13.13333333;-1.666666667;9.244444444;54.46666667;2.175925926;2080
5c;P700200801;RCP85;12;48.134455;481;-11.13333333;-2.033333333;4.750537634;74;2.092592593;2080
5c;P700200801;RCP85;1;48.134455;481;-13.1;-3.233333333;6.043010753;68.26666667;2.037037037;2081
5c;P700200801;RCP85;2;48.134455;481;-11.96666667;-1.033333333;9.162222222;56.36666667;2.157407407;2081
5c;P700200801;RCP85;3;48.134455;481;-8.333333333;3.333333333;14.50537634;55.73333333;2.361111111;2081
5c;P700200801;RCP85;4;48.134455;481;0.733333333;11.66666667;18.00333333;76.86666667;2.574074074;2081
5c;P700200801;RCP85;5;48.134455;481;7.733333333;20.9;20.50430108;99.66666667;2.12962963;2081
5c;P700200801;RCP85;6;48.134455;481;13.3;26.53333333;20.32111111;75.13333333;1.898148148;2081
5c;P700200801;RCP85;7;48.134455;481;17.63333333;30.16666667;18.57849462;99.73333333;1.805555556;2081
5c;P700200801;RCP85;8;48.134455;481;16.43333333;29.1;16.33225807;98.1;1.768518519;2081
5c;P700200801;RCP85;9;48.134455;481;11.63333333;23.93333333;12.14555556;80.96666667;1.87037037;2081
5c;P700200801;RCP85;10;48.134455;481;6.166666667;15.76666667;7.047311828;65.8;2.074074074;2081
5c;P700200801;RCP85;11;48.134455;481;-2.066666667;5.6;4.373333333;75.06666667;2.185185185;2081
5c;P700200801;RCP85;12;48.134455;481;-10.13333333;-1.533333333;4.612903226;73.73333333;2.101851852;2081
5c;P700200801;RCP85;1;48.134455;481;-13.1;-3.233333333;6.043010753;68.26666667;2.037037037;2082
5c;P700200801;RCP85;2;48.134455;481;-11.96666667;-1.033333333;9.162222222;56.36666667;2.157407407;2082
5c;P700200801;RCP85;3;48.134455;481;-8.333333333;3.333333333;14.50537634;55.73333333;2.361111111;2082
5c;P700200801;RCP85;4;48.134455;481;0.733333333;11.66666667;18.00333333;76.86666667;2.574074074;2082
5c;P700200801;RCP85;5;48.134455;481;7.733333333;20.9;20.50430108;99.66666667;2.12962963;2082
5c;P700200801;RCP85;6;48.134455;481;13.3;26.53333333;20.32111111;75.13333333;1.898148148;2082
5c;P700200801;RCP85;7;48.134455;481;17.63333333;30.16666667;18.57849462;99.73333333;1.805555556;2082
5c;P700200801;RCP85;8;48.134455;481;16.43333333;29.1;16.33225807;98.1;1.768518519;2082
5c;P700200801;RCP85;9;48.134455;481;11.63333333;23.93333333;12.14555556;80.96666667;1.87037037;2082
5c;P700200801;RCP85;10;48.134455;481;6.166666667;15.76666667;7.047311828;65.8;2.074074074;2082
5c;P700200801;RCP85;11;48.134455;481;-2.066666667;5.6;4.373333333;75.06666667;2.185185185;2082
5c;P700200801;RCP85;12;48.134455;481;-10.13333333;-1.533333333;4.612903226;73.73333333;2.101851852;2082
5c;P700200801;RCP85;1;48.134455;481;-13.1;-3.233333333;6.043010753;68.26666667;2.037037037;2083
5c;P700200801;RCP85;2;48.134455;481;-11.96666667;-1.033333333;9.162222222;56.36666667;2.157407407;2083
5c;P700200801;RCP85;3;48.134455;481;-8.333333333;3.333333333;14.50537634;55.73333333;2.361111111;2083
5c;P700200801;RCP85;4;48.134455;481;0.733333333;11.66666667;18.00333333;76.86666667;2.574074074;2083
5c;P700200801;RCP85;5;48.134455;481;7.733333333;20.9;20.50430108;99.66666667;2.12962963;2083
5c;P700200801;RCP85;6;48.134455;481;13.3;26.53333333;20.32111111;75.13333333;1.898148148;2083
5c;P700200801;RCP85;7;48.134455;481;17.63333333;30.16666667;18.57849462;99.73333333;1.805555556;2083
5c;P700200801;RCP85;8;48.134455;481;16.43333333;29.1;16.33225807;98.1;1.768518519;2083
5c;P700200801;RCP85;9;48.134455;481;11.63333333;23.93333333;12.14555556;80.96666667;1.87037037;2083
